"playIdUnique","nflId","x","y","event","pff_role","pff_positionLinedUp","pff_beatenByDefender","pff_hitAllowed","pff_sackAllowed","pff_nflIdBlockedPlayer","pff_blockType","officialPosition","displayName","passResult","Distance_denied"
20210912122703,38642,77.08,22.56,"qb_sack","Pass Block","RT",0,0,1,40031,"PP","T","Bobby Massie","S",0
20210912122703,47824,80.57,25,"qb_sack","Pass Block","LG",0,0,0,43332,"PT","G","Dalton Risner","S",4.1741226623088
20210912122703,41258,78.04,21.68,"qb_sack","Pass","QB",0,0,0,0,"0","QB","Teddy Bridgewater","S",0
20210912122703,47800,82.1,21.3,"qb_sack","Pass Rush","DLT",0,0,0,0,"0","DE","Dexter Lawrence","S",4.07774447458395
20210912122703,40031,75.59,24.57,"qb_sack","Pass Rush","LOLB",0,0,0,0,"0","FS","Logan Ryan","S",3.78874649455463
20210912122703,52491,81.48,21.11,"qb_sack","Pass Block","C",0,0,0,47800,"PP","C","Lloyd Cushenberry","S",3.4869040709489
20210912122703,43384,77.08,24.97,"qb_sack","Pass Block","RG",0,0,0,42349,"PP","G","Graham Glasgow","S",3.42720002334267
20210912122703,42349,75.95,25.18,"qb_sack","Pass Rush","LEO",0,0,0,0,"0","DT","Leonard Williams","S",4.07653038747413
20210912122703,44832,76.91,27.55,"qb_sack","Pass Block","LT",0,0,0,43332,"PP","T","Garett Bolles","S",5.97777550598883
20210912122883,47016,61.57,31.06,"pass_forward","Pass Rush","LLB",0,0,0,0,"0","ILB","A.J. Johnson","I",3.70267470890976
20210912122883,52551,62.32,27.54,"pass_forward","Pass Block","LG",0,0,0,47854,"PP","G","Ben Bredeson","I",2.73585452829641
20210912122883,46103,58.92,28.43,"pass_forward","Pass Block","RG",0,0,0,41464,"PP","G","Will Hernandez","I",5.74734721415019
20210912122883,52412,63.14,26.34,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","I",3.04507799571702
20210912122883,37075,64.07,30.65,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","I",1.75513532241819
20210912122883,47854,62.26,26.91,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Dre'Mont Jones","I",3.16082267772174
20210912122883,43425,62.93,30.76,"pass_forward","Pass Block","HB-R",0,0,0,47016,"PU","RB","Devontae Booker","I",2.46109731623924
20210912122883,46629,61.34,27.72,"pass_forward","Pass Block","C",0,0,0,47854,"CL","C","Nick Gates","I",3.53594400408151
20210912122883,48089,63.32,25.46,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","I",3.76872657538325
20210912122883,41464,57.99,28.48,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Shelby Harris","I",6.66952771941162
20210912122883,47789,64.64,28.99,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912122883,37090,62.68,31.83,"pass_forward","Pass Block","RT",0,0,0,37075,"PP","T","Nate Solder","I",3.45068109219035
20210912122947,53930,51.6,29.54,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Andre Mintze","C",6.12982870886291
20210912122947,42826,52.04,17.85,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DT","DeShawn Williams","C",5.62029358663762
20210912122947,40347,50.72,23.05,"pass_forward","Pass Rush","NT",0,0,0,0,"0","NT","Mike Purcell","C",1.70988303693557
20210912122947,37118,51.08,28.77,"pass_forward","Pass Block","TE-iR",0,0,0,53930,"PP","TE","Kyle Rudolph","C",5.4668180873338
20210912122947,37090,47.92,26.85,"pass_forward","Pass Block","RT",0,0,0,41449,"PP","T","Nate Solder","C",5.60211567177973
20210912122947,47789,52.38,23.46,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","C",0
20210912122947,46103,47.26,25.86,"pass_forward","Pass Block","RG",0,0,0,41449,"CL","G","Will Hernandez","C",5.65459105506314
20210912122947,52412,52.24,18.68,"pass_forward","Pass Block","LT",0,0,0,42826,"PP","T","Andrew Thomas","C",4.78204976971173
20210912122947,41449,46.87,26.64,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Shamar Stephen","C",6.36180005973153
20210912122947,52551,50.46,22.26,"pass_forward","Pass Block","LG",0,0,0,40347,"CL","G","Ben Bredeson","C",2.26415547169359
20210912122947,46629,49.74,22.71,"pass_forward","Pass Block","C",1,0,0,40347,"PP","C","Nick Gates","C",1.70988303693557
20210912122971,52551,33.45,24.14,"pass_forward","Pass Block","LG",0,0,0,42826,"PP","G","Ben Bredeson","I",2.20410979762806
20210912122971,46629,32.51,27.21,"pass_forward","Pass Block","C",0,0,0,41449,"PP","C","Nick Gates","I",3.06339680746716
20210912122971,53930,37.75,27.26,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Andre Mintze","I",3.12385979198811
20210912122971,53668,38.42,24.27,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Jonathon Cooper","I",3.56349547495153
20210912122971,46103,34.11,28.38,"pass_forward","Pass Block","RG",0,0,0,41449,"PT","G","Will Hernandez","I",2.96379823874703
20210912122971,52412,38.02,23.29,"pass_forward","Pass Block","LT",0,0,0,53668,"PP","T","Andrew Thomas","I",3.70919128652056
20210912122971,41449,31.91,27.27,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Shamar Stephen","I",3.61419423938448
20210912122971,37090,37.22,27.41,"pass_forward","Pass Block","RT",0,0,0,53930,"PP","T","Nate Solder","I",2.7864852413031
20210912122971,42826,34.08,24.64,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","DeShawn Williams","I",1.40121375956704
20210912122971,47789,35.11,25.59,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912123014,43425,28.77,29.53,"pass_forward","Pass Block","HB-R",0,0,0,37075,"BH","RB","Devontae Booker","I",6.2431162090738
20210912123014,47016,31,30.7,"pass_forward","Pass Rush","MLB",0,0,0,0,"0","ILB","A.J. Johnson","I",4.53630907236268
20210912123014,41464,24.94,20.21,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Shelby Harris","I",12.9025966378865
20210912123014,37075,33.77,23.29,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","I",5.23561839709503
20210912123014,48089,27.04,21.24,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","I",10.6396663481521
20210912123014,46175,34.53,28.27,"pass_forward","Pass Rush","LLB",0,0,0,0,"0","ILB","Josey Jewell","I",0.401621712560459
20210912123014,52412,28.28,21.48,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","I",9.58349101319555
20210912123014,52551,26.02,20.88,"pass_forward","Pass Block","LG",0,0,0,41464,"PP","G","Ben Bredeson","I",11.643989866021
20210912123014,47789,34.91,28.4,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912123014,46629,27.51,22.63,"pass_forward","Pass Block","C",0,0,0,41464,"PT","C","Nick Gates","I",9.38365067551003
20210912123014,37090,30.47,28.04,"pass_forward","Pass Block","RT",0,0,0,47854,"PT","T","Nate Solder","I",4.45457068638494
20210912123014,47854,29.14,28.37,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Dre'Mont Jones","I",5.77007798907432
20210912123014,37118,32.04,22.51,"pass_forward","Pass Block","TE-R",0,0,0,37075,"PP","TE","Kyle Rudolph","I",6.55202258848365
20210912123014,46103,28.99,27.21,"pass_forward","Pass Block","RG",0,0,0,47854,"PP","G","Will Hernandez","I",6.03841866716775
20210912123047,47854,19.65,30.15,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Dre'Mont Jones","I",4.58189916955841
20210912123047,41464,23.11,26.8,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Shelby Harris","I",3.84376117884553
20210912123047,46629,22.07,27.87,"pass_forward","Pass Block","C",0,0,0,41464,"CL","C","Nick Gates","I",3.38150853909908
20210912123047,37090,22.73,31.85,"pass_forward","Pass Block","RT",0,0,0,37075,"PP","T","Nate Solder","I",2.02410474037289
20210912123047,52551,23.03,27.61,"pass_forward","Pass Block","LG",0,0,0,41464,"PP","G","Ben Bredeson","I",3.1069277429641
20210912123047,47789,24.22,30.48,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912123047,46103,20.45,29.93,"pass_forward","Pass Block","RG",0,0,0,47854,"PP","G","Will Hernandez","I",3.80990813537544
20210912123047,37075,23.54,32.28,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","I",1.92416215532891
20210912123047,48089,26.88,26.5,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","I",4.78706590721289
20210912123047,52412,25.9,26.4,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","I",4.41234631460406
20210912123095,46103,21.22,29.59,"pass_forward","Pass Block","RG",0,0,0,47854,"PP","G","Will Hernandez","I",1.1629703349613
20210912123095,37075,21.51,33.59,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","I",3.58156390421838
20210912123095,41464,18.74,29.57,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Shelby Harris","I",3.56809472968418
20210912123095,52551,20.72,27.97,"pass_forward","Pass Block","LG",0,0,0,41464,"PP","G","Ben Bredeson","I",2.62619496610591
20210912123095,47789,22.27,30.09,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912123095,46629,19.33,29.1,"pass_forward","Pass Block","C",0,0,0,41464,"CL","C","Nick Gates","I",3.10220889045209
20210912123095,47854,20.87,29.85,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Dre'Mont Jones","I",1.42042247236517
20210912123095,48089,21.58,26.67,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","I",3.4889110048839
20210912123095,37090,21.5,32.73,"pass_forward","Pass Block","RT",0,0,0,37075,"PP","T","Nate Solder","I",2.75
20210912123095,52412,22.02,27.23,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","I",2.87090578041147
20210912123117,48089,21.5,27.11,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","I",2.3132012450282
20210912123117,46629,21.65,31.92,"pass_forward","Pass Block","C",0,0,0,47854,"CL","C","Nick Gates","I",2.63782107050498
20210912123117,52551,20.39,29.27,"pass_forward","Pass Block","LG",0,0,0,42826,"PP","G","Ben Bredeson","I",1.7610224302944
20210912123117,42826,19.75,29.38,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","DeShawn Williams","I",2.40052077683156
20210912123117,46103,22.52,31.45,"pass_forward","Pass Block","RG",0,0,0,47854,"PP","G","Will Hernandez","I",2.15204553855164
20210912123117,37075,24.93,32.69,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","I",4.36096319635926
20210912123117,47854,22.8,32.18,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Dre'Mont Jones","I",2.92318319644869
20210912123117,37090,24.14,31.72,"pass_forward","Pass Block","RT",0,0,0,37075,"PP","T","Nate Solder","I",3.11001607712886
20210912123117,52412,21.91,27.68,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","I",1.66736318779083
20210912123117,47789,22.15,29.33,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912123181,41258,14.64,30.33,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Teddy Bridgewater","C",0
20210912123181,47800,17.06,26.65,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Dexter Lawrence","C",4.40440688401968
20210912123181,47824,17.88,31.38,"pass_forward","Pass Block","LG",0,0,0,43332,"PR","G","Dalton Risner","C",3.40589195365913
20210912123181,38642,17.43,28.15,"pass_forward","Pass Block","RT",0,1,0,53479,"PP","T","Bobby Massie","C",0
20210912123181,43384,16.04,27.56,"pass_forward","Pass Block","RG",0,0,0,47800,"PP","G","Graham Glasgow","C",3.10369135063395
20210912123181,53479,15.55,30.21,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Azeez Ojulari","C",0.917877987534291
20210912123181,42349,15.38,34.34,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DT","Leonard Williams","C",4.07770768937648
20210912123181,44832,15.75,33.04,"pass_forward","Pass Block","LT",0,0,0,42349,"PP","T","Garett Bolles","C",2.92851498203441
20210912123181,43332,19.38,29.57,"pass_forward","Pass Rush","NRT",0,0,0,0,"0","NT","Austin Johnson","C",4.80054163610732
20210912123181,52491,19.02,29.35,"pass_forward","Pass Block","C",0,0,0,43332,"PP","C","Lloyd Cushenberry","C",4.48829589042434
20210912123294,48089,70.87,26.81,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","C",2.66745196770251
20210912123294,52412,70.22,26.11,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","C",2.76799566473649
20210912123294,46103,66.83,31.7,"pass_forward","Pass Block","RG",0,0,0,41464,"CL","G","Will Hernandez","C",3.76961536499416
20210912123294,47854,69.66,34.92,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Dre'Mont Jones","C",6.49849982688312
20210912123294,47016,65.6,27.1,"pass_forward","Pass Rush","RLB",0,0,0,0,"0","ILB","A.J. Johnson","C",3.47570136806948
20210912123294,46629,66.52,30.77,"pass_forward","Pass Block","C",0,0,0,41464,"PP","C","Nick Gates","C",3.22443793551683
20210912123294,47789,68.79,28.48,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","C",0
20210912123294,52507,69.34,34.17,"pass_forward","Pass Block","RT",0,0,0,47854,"PP","T","Matt Peart","C",5.71651992037114
20210912123294,52551,66.44,27.87,"pass_forward","Pass Block","LG",0,0,0,47016,"PP","G","Ben Bredeson","C",2.42787973342998
20210912123294,41464,66.06,30.92,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Shelby Harris","C",3.66148876824715
20210912123318,41464,52.22,24.36,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DE","Shelby Harris","C",2.21273586313414
20210912123318,47789,54.43,24.25,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","C",0
20210912123318,46103,53.94,26.96,"pass_forward","Pass Block","RG",0,0,0,47854,"PP","G","Will Hernandez","C",2.75394262830583
20210912123318,48089,53.21,21.31,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","C",3.18308026917324
20210912123318,37075,54.52,25.71,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","C",1.46277134234986
20210912123318,52551,52.73,24.21,"pass_forward","Pass Block","LG",0,0,0,41464,"PP","G","Ben Bredeson","C",1.70047052312
20210912123318,47854,51.72,26.4,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Dre'Mont Jones","C",3.45927738118816
20210912123318,52412,54.36,21.22,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","C",3.03080847299858
20210912123318,52507,55.33,26.32,"pass_forward","Pass Block","RT",0,1,0,37075,"PP","T","Matt Peart","C",0
20210912123342,52412,48.6,26.21,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","C",2.27554389102913
20210912123342,52507,50.61,30.16,"pass_forward","Pass Block","RT",0,0,0,37075,"PP","T","Matt Peart","C",2.16603324074216
20210912123342,46629,46.56,28.56,"pass_forward","Pass Block","C",0,0,0,42826,"PP","C","Nick Gates","C",2.95147420791712
20210912123342,46103,47.41,30.93,"pass_forward","Pass Block","RG",0,0,0,41449,"PP","G","Will Hernandez","C",3.35931540644817
20210912123342,37075,51.19,29.35,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","C",1.98962307988222
20210912123342,48089,48.18,25.75,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","C",2.87139338997637
20210912123342,41449,47.15,31.54,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Shamar Stephen","C",4.00251171141322
20210912123342,47789,49.5,28.3,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","C",0
20210912123342,42826,46.37,27.76,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","DeShawn Williams","C",3.17623991537164
20210912123342,52551,47.4,27.82,"pass_forward","Pass Block","LG",0,0,0,42826,"PT","G","Ben Bredeson","C",2.15415876852195
2021091212335,52491,74.86,31.18,"pass_forward","Pass Block","C",0,0,0,47800,"PP","C","Lloyd Cushenberry","I",2.63546959762393
2021091212335,46135,73.59,27.33,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Lorenzo Carter","I",3.25338285481436
2021091212335,38642,75.9,33.15,"pass_forward","Pass Block","RT",0,0,0,53479,"PP","T","Bobby Massie","I",4.15665731086891
2021091212335,44832,75.01,27.13,"pass_forward","Pass Block","LT",0,0,0,42349,"PP","T","Garett Bolles","I",2.32845442300252
2021091212335,43420,74.28,29.36,"pass_forward","Pass Rush","LILB",0,0,0,0,"0","ILB","Blake Martinez","I",2.11747491130356
2021091212335,47800,75.26,31.79,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Dexter Lawrence","I",2.98412466227535
2021091212335,41258,76.37,29.02,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Teddy Bridgewater","I",0
2021091212335,47824,74.36,27.9,"pass_forward","Pass Block","LG",0,0,0,42349,"SW","G","Dalton Risner","I",2.30097805291576
2021091212335,42349,74.32,26.63,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DT","Leonard Williams","I",3.14874578205355
20210912123366,47789,30.68,23.14,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912123366,52412,30.42,20.12,"pass_forward","Pass Block","LT",0,0,0,53668,"PA","T","Andrew Thomas","I",3.03117139073329
20210912123366,53668,29.81,18.93,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Jonathon Cooper","I",4.29895336099381
20210912123366,46103,25.92,24.39,"pass_forward","Pass Block","RG",0,0,0,41449,"PA","G","Will Hernandez","I",4.9213920794832
20210912123366,53930,28.57,26.34,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Andre Mintze","I",3.83302752403371
20210912123366,46629,29.19,23.41,"pass_forward","Pass Block","C",0,0,0,42826,"PA","C","Nick Gates","I",1.51426549851735
20210912123366,52551,28.87,25.88,"pass_forward","Pass Block","LG",0,0,0,53930,"UP","G","Ben Bredeson","I",3.28385444257202
20210912123366,41449,25.4,24.58,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Shamar Stephen","I",5.47284204047586
20210912123366,42826,28.8,23.09,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","DeShawn Williams","I",1.88066477608318
20210912123366,52507,25.69,24.95,"pass_forward","Pass Block","RT",0,0,0,41449,"PA","T","Matt Peart","I",5.30812584628511
20210912123388,52507,31.81,26.91,"pass_forward","Pass Block","RT",0,0,0,53930,"PP","T","Matt Peart","I",4.46346278129436
20210912123388,53930,30.91,29,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Andre Mintze","I",6.73551779746739
20210912123388,46629,30.3,24.75,"pass_forward","Pass Block","C",0,0,0,40347,"SR","C","Nick Gates","I",3.98479610519786
20210912123388,46103,31.36,27.93,"pass_forward","Pass Block","RG",0,0,0,53930,"CL","G","Will Hernandez","I",5.57675532904215
20210912123388,40347,31.24,20.52,"pass_forward","Pass Rush","NT",0,0,0,0,"0","NT","Mike Purcell","I",3.55928363578965
20210912123388,47789,33.85,22.94,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912123388,53668,33.3,18.4,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Jonathon Cooper","I",4.57319363246299
20210912123388,52551,31.38,21.18,"pass_forward","Pass Block","LG",0,0,0,40347,"PP","G","Ben Bredeson","I",3.03290289986343
20210912123388,47854,29.85,24.72,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Dre'Mont Jones","I",4.37817313499592
20210912123388,52412,33.17,19.74,"pass_forward","Pass Block","LT",0,0,0,53668,"PP","T","Andrew Thomas","I",3.27145227689478
20210912123410,52412,32.97,21.76,"qb_sack","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","S",2.13171292626376
20210912123410,37075,32.9,23.69,"qb_sack","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","S",0.784091831356507
20210912123410,47789,33.68,23.77,"qb_sack","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","S",0
20210912123410,40347,30.04,21.19,"qb_sack","Pass Rush","NT",0,0,0,0,"0","NT","Mike Purcell","S",4.46161405771499
20210912123410,46629,29.37,24.77,"qb_sack","Pass Block","C",0,0,0,40347,"SR","C","Nick Gates","S",4.42448867102177
20210912123410,48089,31.01,25.93,"qb_sack","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","S",3.43431215820577
20210912123410,52551,30.03,21.88,"qb_sack","Pass Block","LG",0,0,0,40347,"PP","G","Ben Bredeson","S",4.11030412500097
20210912123410,47854,31.62,24.62,"qb_sack","Pass Rush","RE",0,0,0,0,"0","DE","Dre'Mont Jones","S",2.2284748147556
20210912123410,46103,33.47,24.33,"qb_sack","Pass Block","RG",0,0,0,37075,"CL","G","Will Hernandez","S",0.598080262172226
20210912123410,52507,31.97,26.93,"qb_sack","Pass Block","RT",0,0,0,37075,"PP","T","Matt Peart","S",3.59300709712631
20210912123446,37118,36.75,29.93,"pass_forward","Pass Block","TE-R",0,0,0,37075,"PP","TE","Kyle Rudolph","I",7.20322150152277
20210912123446,47789,38.75,23.01,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","I",0
20210912123446,37075,36.03,29.55,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Von Miller","I",7.08307842678591
20210912123446,46103,38.47,25.52,"pass_forward","Pass Block","RG",0,0,0,41464,"PP","G","Will Hernandez","I",2.52556924276488
20210912123446,41464,38.52,26.3,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Shelby Harris","I",3.29802971484491
20210912123446,52412,37.43,20.67,"pass_forward","Pass Block","LT",0,0,0,48089,"PP","T","Andrew Thomas","I",2.68663358126857
20210912123446,41449,36.03,22.38,"pass_forward","Pass Rush","NT",0,0,0,0,"0","DE","Shamar Stephen","I",2.79200644698396
20210912123446,52507,39.09,26.39,"pass_forward","Pass Block","RT",0,0,0,41464,"PT","T","Matt Peart","I",3.39705755029261
20210912123446,48089,37.15,19.84,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Malik Reed","I",3.5509012940379
20210912123446,52551,36.24,23.06,"pass_forward","Pass Block","LG",0,0,0,41449,"PP","G","Ben Bredeson","I",2.51049795857316
20210912123601,52507,80.75,33,"pass_forward","Pass Block","RT",0,0,0,41449,"PP","T","Matt Peart","C",3.25345969699949
20210912123601,46103,80.12,31.76,"pass_forward","Pass Block","RG",1,0,0,41449,"SR","G","Will Hernandez","C",3.26805752703345
20210912123601,46629,77.68,29,"pass_forward","Pass Block","C",0,0,0,42826,"PT","C","Nick Gates","C",3.30619116204735
20210912123601,42826,79.6,26.58,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","DeShawn Williams","C",3.42620781623066
20210912123601,53668,76.79,28.38,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Jonathon Cooper","C",4.33232039443068
20210912123601,53930,78.66,31.28,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Andre Mintze","C",2.71265552549527
20210912123601,47789,80.9,29.75,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","C",0
20210912123601,41449,80.19,32.94,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Shamar Stephen","C",3.26805752703345
20210912123601,52412,79.06,26.88,"pass_forward","Pass Block","LT",0,0,0,53668,"SR","T","Andrew Thomas","C",3.40917878674616
20210912123601,52551,78.1,28.11,"pass_forward","Pass Block","LG",0,0,0,42826,"PT","G","Ben Bredeson","C",3.24493451397714
20210912123625,52507,66.57,32.26,"pass_forward","Pass Block","RT",0,0,0,53930,"PP","T","Matt Peart","C",2.62482380361044
20210912123625,46629,62.56,28.41,"pass_forward","Pass Block","C",0,0,0,42826,"CL","C","Nick Gates","C",3.3006817477606
20210912123625,52551,63.5,27.83,"pass_forward","Pass Block","LG",0,0,0,42826,"PT","G","Ben Bredeson","C",2.86379119350556
20210912123625,52412,65.32,25.97,"pass_forward","Pass Block","LT",0,0,0,53668,"PP","T","Andrew Thomas","C",3.88567883387189
20210912123625,53930,67.49,32.24,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Andre Mintze","C",3.09090601604125
20210912123625,42826,62.16,27.69,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","DeShawn Williams","C",4.00281151192509
20210912123625,41449,62.86,30.69,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Shamar Stephen","C",2.79901768483159
20210912123625,46103,63.59,30.21,"pass_forward","Pass Block","RG",0,0,0,41449,"PP","G","Will Hernandez","C",1.9731193577683
20210912123625,47789,65.53,29.85,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","C",0
20210912123625,53668,64.85,24.89,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Jonathon Cooper","C",5.00639590923451
20210912123649,46103,57,30.97,"pass_forward","Pass Block","RG",0,0,0,41449,"PP","G","Will Hernandez","C",3.20830173144609
20210912123649,53930,55.88,31.49,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Andre Mintze","C",4.42108583947428
20210912123649,52551,56.27,27.68,"pass_forward","Pass Block","LG",0,0,0,42826,"PT","G","Ben Bredeson","C",3.5301274764518
20210912123649,53668,60.4,26.57,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Jonathon Cooper","C",2.58712195305904
20210912123649,41449,56.34,30.9,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Shamar Stephen","C",3.71646337261649
20210912123649,52507,56.95,32.05,"pass_forward","Pass Block","RT",0,0,0,53930,"PP","T","Matt Peart","C",3.99370755063512
20210912123649,46629,55.88,28.48,"pass_forward","Pass Block","C",0,0,0,42826,"CL","C","Nick Gates","C",3.69817522570253
20210912123649,52412,59.45,26.36,"pass_forward","Pass Block","LT",0,0,0,53668,"PP","T","Andrew Thomas","C",2.6515278614414
20210912123649,47789,59.54,29.01,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","C",0
20210912123649,42826,55.26,27.69,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","DeShawn Williams","C",4.47892844327748
20210912123673,52412,44.34,22.84,"pass_forward","Pass Block","LT",0,0,0,53668,"PP","T","Andrew Thomas","C",18.6207679755696
20210912123673,47789,45.41,41.43,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Daniel Jones","C",0
20210912123673,40347,42.51,27.16,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","NT","Mike Purcell","C",14.5616928960887
20210912123673,46629,43.96,29.11,"pass_forward","Pass Block","C",0,0,0,47854,"PP","C","Nick Gates","C",12.4050352679869
20210912123673,47854,39.49,34.58,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Dre'Mont Jones","C",9.05366776505522
20210912123673,52551,45.73,25.57,"pass_forward","Pass Block","LG",0,0,0,40347,"PP","G","Ben Bredeson","C",15.8632279186804
